stock_code,stock_name,price,last_close,open,volume,change_amt,change_pct,high,low,amount_wan,turnover_pct,pe_ttm,amplitude_pct,mcap_yi,float_mcap_yi,pb,limit_up,limit_down,vol_ratio
600462,退市九有,0.21,0.21,0.00,0.0,0.00,0.00,0.00,0.00,0,0.00,562.17,0.00,1.26,1.30,3.49,-1,-1,0.00
600463,空港股份,9.46,9.62,9.68,3686700.0,-0.16,-1.66,9.85,9.40,3538,1.23,-28.60,4.68,28.38,28.38,3.20,10.58,8.66,0.97
600466,*ST蓝光,0.40,0.40,0.00,0.0,0.00,0.00,0.00,0.00,0,0.00,-0.11,0.00,12.14,12.14,-0.05,-1,-1,0.00
600467,好当家,2.28,2.29,2.29,29120100.0,-0.01,-0.44,2.31,2.27,6673,1.99,106.99,1.75,33.31,33.31,0.97,2.52,2.06,1.31
600468,百利电气,6.60,6.86,6.85,26871900.0,-0.26,-3.79,6.85,6.56,17956,2.47,86.90,4.23,71.79,71.79,3.52,7.55,6.17,1.27
600469,风神股份,5.88,6.03,6.04,5368600.0,-0.15,-2.49,6.05,5.87,3188,0.74,20.26,2.99,42.89,52.33,1.12,6.63,5.43,0.78
600470,六国化工,5.36,5.53,5.53,13398000.0,-0.17,-3.07,5.55,5.35,7300,2.57,-5.83,3.62,27.96,27.96,1.83,6.08,4.98,0.81
600472,包头铝业,51.82,51.82,0.00,0.0,0.00,0.00,0.00,0.00,0,0.00,33.42,0.00,111.54,223.34,10.42,-1,-1,0.00
600475,华光环能,15.71,15.75,15.67,16076200.0,-0.04,-0.25,16.18,15.37,25326,1.71,40.09,5.14,148.13,150.18,1.73,17.33,14.18,0.77
600476,*ST湘邮,11.20,11.46,11.46,1956300.0,-0.26,-2.27,11.63,11.14,2228,1.21,-3.88,4.28,18.04,18.04,-4.08,12.03,10.89,0.74
600477,杭萧钢构,2.73,2.79,2.79,33808200.0,-0.06,-2.15,2.82,2.73,9381,1.43,72.46,3.23,64.40,64.40,1.29,3.07,2.51,1.12
600478,科力远,5.90,6.13,6.15,33941800.0,-0.23,-3.75,6.15,5.87,20308,2.04,69.12,4.57,98.27,98.27,3.35,6.74,5.52,1.02
600479,千金药业,10.38,10.27,10.27,6100700.0,0.11,1.07,10.40,10.23,6302,1.46,16.58,1.66,43.44,51.09,1.65,11.30,9.24,1.35
600480,凌云股份,11.02,11.68,11.67,36040100.0,-0.66,-5.65,11.73,10.95,40487,2.97,17.42,6.68,133.66,134.69,1.63,12.85,10.51,0.87
600481,双良节能,5.43,6.03,5.97,191476700.0,-0.60,-9.95,5.97,5.43,107574,9.28,-8.31,8.96,112.09,112.09,2.58,6.63,5.43,0.86
600482,中国动力,37.04,39.33,39.90,37285600.0,-2.29,-5.82,39.90,36.68,140149,1.64,56.26,8.19,840.16,840.16,2.05,43.26,35.40,1.06
600483,福能股份,11.49,10.97,10.95,58193300.0,0.52,4.74,11.60,10.86,66166,2.09,11.19,6.75,319.44,319.44,1.15,12.07,9.87,1.63
600485,*ST信威,1.39,1.39,0.00,0.0,0.00,0.00,0.00,0.00,0,0.00,-1.14,0.00,26.34,40.64,-0.27,-1,-1,0.00
600486,扬农化工,57.16,56.50,56.66,9056500.0,0.66,1.17,58.43,55.11,51447,2.24,18.36,5.88,230.92,230.99,1.95,62.15,50.85,1.45
600487,亨通光电,77.12,70.48,70.49,323928200.0,6.64,9.42,77.53,69.48,2431814,13.25,58.91,11.42,1885.72,1902.08,5.87,77.53,63.43,2.21
600488,津药药业,5.54,5.04,5.00,121266600.0,0.50,9.92,5.54,4.95,64788,11.11,229.08,11.71,60.49,60.49,1.98,5.54,4.54,1.27
600489,中金黄金,22.42,22.39,22.99,76453600.0,0.03,0.13,23.28,22.25,172986,1.58,17.32,4.60,1086.77,1086.77,3.31,24.63,20.15,1.14
600490,鹏欣资源,7.35,7.58,7.68,38692500.0,-0.23,-3.03,7.81,7.30,28992,1.94,71.33,6.73,146.46,162.65,2.56,8.34,6.82,0.77
600491,ST龙元,1.33,1.30,1.31,77791200.0,0.03,2.31,1.37,1.30,10540,5.09,-0.70,5.38,20.35,20.35,0.29,1.37,1.24,1.45
600493,凤竹纺织,6.44,6.68,6.70,5590200.0,-0.24,-3.59,6.73,6.43,3671,2.06,285.66,4.49,17.52,17.52,1.57,7.35,6.01,0.89
600495,晋西车轴,4.14,4.24,4.19,13312200.0,-0.10,-2.36,4.24,4.14,5571,1.10,233.98,2.36,50.02,50.02,1.52,4.66,3.82,0.82
600496,精工钢构,4.04,4.11,4.10,53832500.0,-0.07,-1.70,4.23,4.03,22220,2.70,12.72,4.87,80.40,80.40,0.86,4.52,3.70,1.49
600497,驰宏锌锗,9.52,9.98,10.01,185240100.0,-0.46,-4.61,10.22,9.43,180769,3.68,39.89,7.92,479.84,479.84,2.85,10.98,8.98,0.91
600498,烽火通信,51.89,50.75,51.00,99779400.0,1.14,2.25,52.50,47.90,501563,7.85,168.19,9.06,659.84,704.75,4.01,55.83,45.68,1.37
600499,科达制造,16.34,16.13,16.13,31161000.0,0.21,1.30,16.63,16.07,50953,1.62,20.24,3.47,313.38,313.38,2.38,17.74,14.52,1.23
600500,中化国际,5.38,5.48,5.50,77382700.0,-0.10,-1.82,5.73,5.32,42780,2.16,-9.45,7.48,193.05,193.05,1.90,6.03,4.93,0.68
600501,航天晨光,18.30,19.48,19.59,8364200.0,-1.18,-6.06,19.61,18.20,15677,1.96,-38.11,7.24,78.29,78.29,5.36,21.43,17.53,0.98
600502,安徽建工,5.29,4.96,4.98,43417600.0,0.33,6.65,5.34,4.96,22659,2.53,5.87,7.66,90.80,90.80,0.74,5.46,4.46,2.23
600503,华丽家族,2.65,2.70,2.83,95431200.0,-0.05,-1.85,2.92,2.64,26406,5.96,-53.15,10.37,42.46,42.46,1.23,2.97,2.43,0.87
600505,西昌电力,13.42,13.06,13.07,20711400.0,0.36,2.76,13.65,12.96,27802,5.68,357.89,5.28,48.92,48.92,3.99,14.37,11.75,2.19
600506,统一股份,18.50,18.66,18.68,15296600.0,-0.16,-0.86,19.20,18.37,28788,6.13,132.75,4.45,46.18,46.18,9.24,20.53,16.79,1.14
600507,XD方大特,4.83,4.54,4.58,61314300.0,0.29,6.39,4.86,4.56,29275,2.65,13.97,6.61,111.73,111.73,1.14,4.99,4.09,1.90
600508,上海能源,14.31,13.39,13.42,27132200.0,0.92,6.87,14.46,13.35,38283,3.75,54.49,8.29,103.42,103.42,0.81,14.73,12.05,2.02
600509,天富能源,9.74,9.74,9.75,96322600.0,0.00,0.00,10.05,9.67,94950,7.01,59.58,3.90,133.87,133.87,1.72,10.71,8.77,1.13
600510,黑牡丹,8.57,8.78,8.73,16148300.0,-0.21,-2.39,8.98,8.52,14180,1.56,104.70,5.24,88.44,88.44,0.84,9.66,7.90,1.07
600511,国药股份,27.57,26.67,26.92,8575900.0,0.90,3.37,27.87,26.90,23648,1.55,10.34,3.64,152.56,208.02,1.09,29.34,24.00,2.61
600512,腾达建设,2.21,2.19,2.19,24043400.0,0.02,0.91,2.24,2.18,5320,1.51,299.19,2.74,35.08,35.22,0.57,2.41,1.97,1.27
600513,联环药业,17.58,17.51,17.51,15646900.0,0.07,0.40,18.16,17.20,27576,5.48,-43.65,5.48,50.18,50.18,3.92,19.26,15.76,1.59
600515,海南机场,3.21,3.16,3.16,126413300.0,0.05,1.58,3.28,3.16,40854,1.38,159.02,3.80,294.55,366.75,1.51,3.48,2.84,1.63
600516,方大炭素,5.03,5.17,5.17,54982400.0,-0.14,-2.71,5.19,5.02,27927,1.37,213.25,3.29,202.51,202.51,1.24,5.69,4.65,1.13
600517,国网英大,5.39,5.41,5.42,23012400.0,-0.02,-0.37,5.50,5.38,12526,0.40,13.31,2.22,308.22,308.22,1.29,5.95,4.87,1.05
600518,康美药业,1.55,1.52,1.53,187386100.0,0.03,1.97,1.56,1.52,28933,1.36,-1454.03,2.63,214.25,214.35,2.95,1.67,1.37,0.96
600519,贵州茅台,1326.00,1275.98,1270.60,7647800.0,50.02,3.92,1329.00,1270.00,1003739,0.61,20.04,4.62,16576.08,16576.08,6.19,1403.58,1148.38,1.42
600520,三佳科技,31.22,33.40,33.39,25760300.0,-2.18,-6.53,33.40,31.22,82695,16.26,369.16,6.53,49.46,49.46,12.56,36.74,30.06,1.09
600521,华海药业,15.96,16.08,16.05,20898100.0,-0.12,-0.75,16.25,15.83,33440,1.40,64.04,2.61,238.96,238.96,2.49,17.69,14.47,0.68
600522,中天科技,42.19,40.52,41.00,385230000.0,1.67,4.12,43.60,38.85,1601513,11.29,45.09,11.72,1439.92,1439.92,3.79,44.57,36.47,1.53
600523,XD贵航股,11.91,12.10,12.14,3377200.0,-0.19,-1.57,12.19,11.84,4048,0.84,24.52,2.89,48.12,48.15,1.51,13.31,10.89,0.87
600525,ST长园,5.28,5.36,5.37,11343700.0,-0.08,-1.49,5.40,5.25,6051,0.86,-6.70,2.80,69.63,69.63,2.48,5.63,5.09,0.85
600526,菲达环保,4.76,4.83,4.84,10388000.0,-0.07,-1.45,4.89,4.73,4999,1.19,13.67,3.31,41.56,42.30,0.91,5.31,4.35,0.93
600527,江南高纤,2.59,2.70,2.75,163531000.0,-0.11,-4.07,2.76,2.58,43805,9.44,204.86,6.67,44.85,44.85,2.16,2.97,2.43,1.85
600528,中铁工业,7.44,7.37,7.37,12418300.0,0.07,0.95,7.51,7.35,9248,0.56,12.08,2.17,165.28,165.28,0.65,8.11,6.63,0.95
600529,山东药玻,19.18,18.11,18.10,22556100.0,1.07,5.91,19.50,18.06,42656,3.40,19.08,7.95,127.28,127.28,1.54,19.92,16.30,1.24
600530,交大昂立,7.37,6.70,6.70,25840200.0,0.67,10.00,7.37,6.65,18507,3.33,1403.15,10.75,57.11,57.11,18.17,7.37,6.03,0.87
600531,豫光金铅,13.23,13.60,13.75,38162300.0,-0.37,-2.72,13.84,13.16,51227,3.16,17.66,5.00,159.99,159.99,2.25,14.96,12.24,0.77
600532,退市未来,0.72,0.72,0.00,0.0,0.00,0.00,0.00,0.00,0,0.00,-22.68,0.00,3.72,3.72,0.25,-1,-1,0.00
600533,栖霞建设,2.25,2.28,2.28,25899800.0,-0.03,-1.32,2.43,2.24,6006,2.47,-1.24,8.33,23.62,23.62,1.78,2.51,2.05,1.38
600535,XD天士力,14.07,13.72,13.78,10039700.0,0.35,2.55,14.22,13.73,14095,0.67,18.11,3.57,210.20,210.20,1.67,15.09,12.35,1.33
600536,中国软件,36.16,37.08,37.28,11393200.0,-0.92,-2.48,37.90,36.16,41924,1.35,-978.58,4.69,305.07,337.66,9.61,40.79,33.37,0.79
600537,*ST亿晶,3.06,3.10,3.06,25919800.0,-0.04,-1.29,3.13,3.04,8000,2.19,-6.71,2.90,36.22,36.22,-24.92,3.26,2.95,0.87
600538,国发股份,6.43,6.62,6.60,18900900.0,-0.19,-2.87,6.66,6.32,12211,3.61,-34.28,5.14,33.71,33.71,4.96,7.28,5.96,1.10
600539,狮头股份,14.56,15.59,15.65,16986500.0,-1.03,-6.61,15.68,14.38,25120,7.39,-152.90,8.34,33.49,33.49,11.14,17.15,14.03,0.65
600540,新赛股份,4.54,4.55,4.55,25999200.0,-0.01,-0.22,4.64,4.48,11862,4.47,-22.23,3.52,26.39,26.39,6.86,5.01,4.10,1.26
600543,*ST莫高,4.51,4.59,4.58,3257100.0,-0.08,-1.74,4.63,4.48,1487,1.01,-13.62,3.27,14.48,14.48,2.09,4.82,4.36,0.72
600545,卓郎智能,7.88,7.61,7.71,242900800.0,0.27,3.55,8.37,7.61,195655,13.59,-25.70,9.99,140.89,140.89,5.37,8.37,6.85,1.10
600546,山煤国际,13.88,13.68,13.65,25763200.0,0.20,1.46,14.07,13.53,35532,1.30,20.53,3.95,275.16,275.16,1.65,15.05,12.31,1.09
600547,山东黄金,28.87,28.96,29.65,49321300.0,-0.09,-0.31,29.90,28.87,144076,1.36,25.80,3.56,1043.49,1330.89,4.16,31.86,26.06,0.88
600548,深高速,8.92,8.75,8.74,3509800.0,0.17,1.94,8.95,8.71,3109,0.20,19.17,2.74,152.93,226.38,0.96,9.63,7.88,1.58
600549,厦门钨业,54.37,52.40,53.21,97831900.0,1.97,3.76,56.17,51.30,534325,6.30,28.46,9.29,844.87,863.17,4.72,57.64,47.16,1.94
600550,保变电气,13.39,13.43,13.41,43440600.0,-0.04,-0.30,13.73,13.20,58403,2.36,108.02,3.95,246.58,246.58,27.63,14.77,12.09,1.02
600551,时代出版,7.28,7.23,7.24,3658500.0,0.05,0.69,7.38,7.19,2666,0.54,12.31,2.63,49.36,49.36,0.83,7.95,6.51,0.59
600552,凯盛科技,17.93,19.12,18.98,88311400.0,-1.19,-6.22,19.27,17.76,160894,9.35,127.59,7.90,169.37,169.37,3.92,21.03,17.21,0.81
600553,太行水泥,14.98,14.98,0.00,0.0,0.00,0.00,0.00,0.00,0,0.00,81.99,0.00,56.53,56.92,6.02,-1,-1,0.00
600555,退市海创,0.26,0.26,0.00,0.0,0.00,0.00,0.00,0.00,0,0.00,-1.47,0.00,2.53,3.39,0.55,-1,-1,0.00
600556,天下秀,5.20,5.16,5.19,58635600.0,0.04,0.78,5.34,5.16,30792,3.24,452.86,3.49,94.00,94.00,2.45,5.68,4.64,1.31
600557,康缘药业,12.91,12.65,12.65,6701800.0,0.26,2.06,12.97,12.65,8603,1.18,24.38,2.53,73.09,73.09,1.49,13.92,11.39,0.97
600558,大西洋,5.53,5.52,5.51,20409700.0,0.01,0.18,5.68,5.45,11361,2.27,25.20,4.17,49.64,49.64,2.00,6.07,4.97,1.65
600559,老白干酒,13.02,12.51,12.40,26477500.0,0.51,4.08,13.15,12.38,34110,2.91,26.90,6.16,118.42,119.10,2.17,13.76,11.26,1.58
600560,金自天正,12.84,13.38,13.44,3489400.0,-0.54,-4.04,13.45,12.77,4546,1.56,56.83,5.08,28.72,28.72,2.91,14.72,12.04,0.90
600561,江西长运,6.06,6.23,6.25,4868000.0,-0.17,-2.73,6.31,6.01,2995,1.71,119.31,4.82,17.24,17.24,1.89,6.85,5.61,0.70
600562,国睿科技,23.88,24.70,24.70,7706500.0,-0.82,-3.32,24.93,23.77,18644,0.62,47.04,4.70,296.56,296.56,4.41,27.17,22.23,0.94
600563,法拉电子,165.88,176.77,181.11,11456300.0,-10.89,-6.16,182.88,163.54,194284,5.09,31.22,10.94,373.23,373.23,5.93,194.45,159.09,0.80
600565,ST迪马,0.85,0.85,0.00,0.0,0.00,0.00,0.00,0.00,0,0.00,-0.43,0.00,21.18,21.18,1.62,-1,-1,0.00
600566,济川药业,27.53,27.32,27.33,5048500.0,0.21,0.77,27.90,27.15,13960,0.55,14.60,2.75,252.88,253.73,1.69,30.05,24.59,1.12
600567,山鹰国际,1.35,1.34,1.34,41632100.0,0.01,0.75,1.36,1.34,5620,0.66,-5.11,1.49,85.15,85.15,0.58,1.47,1.21,0.65
600568,ST中珠,2.51,2.61,2.60,16002700.0,-0.10,-3.83,2.60,2.49,4073,0.96,-42.95,4.21,41.89,50.02,3.10,2.74,2.48,1.29
600569,安阳钢铁,1.89,1.90,1.88,15603600.0,-0.01,-0.53,1.93,1.88,2980,0.54,-4.51,2.63,54.29,54.29,3.72,2.09,1.71,0.87
600570,恒生电子,24.27,24.82,24.93,32185600.0,-0.55,-2.22,25.17,24.25,79475,1.70,34.33,3.71,459.59,459.59,4.61,27.30,22.34,0.96
600571,信雅达,11.68,12.18,12.08,10167500.0,-0.50,-4.11,12.21,11.60,12086,2.22,154.85,5.01,53.47,54.47,4.71,13.40,10.96,0.98
600572,康恩贝,4.23,4.16,4.15,36364500.0,0.07,1.68,4.24,4.14,15288,1.44,22.20,2.40,107.03,107.31,1.48,4.58,3.74,1.20
600573,惠泉啤酒,13.33,12.47,12.56,34440100.0,0.86,6.90,13.64,12.23,45105,13.78,40.69,11.31,33.33,33.33,2.44,13.72,11.22,2.56
600575,淮河能源,4.18,4.14,4.13,115233400.0,0.04,0.97,4.26,4.09,48274,2.97,19.26,4.11,162.45,299.57,1.34,4.55,3.73,1.00
600576,祥源文旅,5.90,5.82,5.83,10356700.0,0.08,1.37,5.94,5.80,6098,1.57,60.56,2.41,38.96,62.22,2.40,6.40,5.24,0.92
600577,精达股份,13.00,14.17,14.22,126611600.0,-1.17,-8.26,14.25,12.80,169162,5.89,45.80,10.23,279.64,279.64,4.58,15.59,12.75,1.45
600578,京能电力,9.38,9.21,8.90,414727800.0,0.17,1.85,9.70,8.66,387368,6.19,17.71,11.29,627.96,627.96,2.49,10.13,8.29,0.94
600579,中化装备,6.61,6.69,6.69,4656400.0,-0.08,-1.20,6.74,6.56,3086,0.94,-25.26,2.69,32.63,32.63,2.15,7.36,6.02,0.86
600580,卧龙电驱,39.46,41.68,41.69,80506700.0,-2.22,-5.33,42.15,38.31,322026,5.17,54.36,9.21,614.64,616.41,5.67,45.85,37.51,0.79
600581,*ST八钢,2.53,2.50,2.50,13531000.0,0.03,1.20,2.57,2.49,3422,0.88,-2.11,3.20,38.78,38.78,-1.84,2.63,2.38,1.03
600582,天地科技,5.42,5.41,5.39,24095900.0,0.01,0.18,5.45,5.39,13059,0.58,15.54,1.11,224.31,224.31,0.86,5.95,4.87,0.63
600583,海油工程,5.61,5.66,5.66,34124500.0,-0.05,-0.88,5.67,5.57,19183,0.77,12.51,1.77,248.04,248.04,0.85,6.23,5.09,0.99
600584,长电科技,82.05,84.74,86.00,310358600.0,-2.69,-3.17,89.77,80.33,2650835,17.34,88.87,11.14,1468.21,1468.21,5.10,93.21,76.27,1.02
600585,海螺水泥,20.15,19.67,19.75,42837100.0,0.48,2.44,20.20,19.75,85744,1.07,13.74,2.29,805.94,1067.81,0.55,21.64,17.70,2.03
600586,金晶科技,5.19,5.41,5.41,62326700.0,-0.22,-4.07,5.45,5.15,32452,4.40,-9.82,5.55,73.56,73.56,1.46,5.95,4.87,1.09
600587,新华医疗,13.47,13.26,13.26,7141500.0,0.21,1.58,13.48,13.21,9543,1.18,16.68,2.04,81.72,81.72,1.04,14.59,11.93,1.15
600588,用友网络,10.37,10.52,10.71,46350600.0,-0.15,-1.43,10.95,10.16,48551,1.36,-25.75,7.51,354.34,354.34,5.14,11.57,9.47,1.06
600589,大位科技,10.85,11.95,12.00,228032000.0,-1.10,-9.21,12.17,10.80,259702,15.42,-157.77,11.46,160.41,161.09,25.94,13.15,10.76,1.43
600590,泰豪科技,12.75,14.16,14.08,68545000.0,-1.41,-9.96,14.28,12.74,90468,8.13,144.73,10.88,107.56,108.74,3.35,15.58,12.74,0.91
600591,*ST上航,7.27,7.27,0.00,0.0,0.00,0.00,0.00,0.00,0,0.00,-9.97,0.00,78.63,94.78,8.69,-1,-1,0.00
600592,龙溪股份,20.17,21.23,21.04,15296600.0,-1.06,-4.99,21.10,20.17,31280,3.83,58.19,4.38,80.59,80.59,3.12,23.35,19.11,0.60
600593,大连圣亚,37.60,35.99,35.98,7805000.0,1.61,4.47,38.39,35.79,29274,6.06,95.97,7.22,48.43,49.05,23.46,39.59,32.39,2.00
600594,益佰制药,3.54,3.53,3.51,19381300.0,0.01,0.28,3.59,3.51,6874,2.45,-8.02,2.27,28.03,28.03,1.30,3.88,3.18,0.95
600595,中孚实业,7.00,7.07,7.11,77746200.0,-0.07,-0.99,7.23,6.95,55037,1.94,12.70,3.96,280.55,280.55,1.63,7.78,6.36,0.86
600596,新安股份,12.05,12.52,12.49,37520300.0,-0.47,-3.75,12.56,11.98,45734,2.78,77.44,4.63,162.63,162.63,1.30,13.77,11.27,0.61
600597,光明乳业,6.95,6.81,6.80,9078600.0,0.14,2.06,7.02,6.78,6292,0.66,-42.85,3.52,95.80,95.80,1.04,7.49,6.13,1.25
600598,北大荒,14.25,14.19,14.15,18578100.0,0.06,0.42,14.39,14.04,26478,1.05,20.96,2.47,253.32,253.32,3.33,15.61,12.77,0.98
600599,*ST熊猫,3.95,3.95,0.00,0.0,0.00,0.00,0.00,0.00,0,0.00,42.01,0.00,6.56,6.56,5.24,4.15,3.75,0.00
600600,青岛啤酒,61.14,59.90,59.90,11145500.0,1.24,2.07,61.65,59.51,67801,1.57,17.83,3.57,433.56,834.07,2.57,65.89,53.91,1.81
600601,方正科技,13.43,12.96,13.11,486625000.0,0.47,3.63,14.26,13.10,667393,11.67,91.78,8.95,560.07,573.96,11.76,14.26,11.66,1.65
600602,云赛智联,18.48,19.38,19.39,31585200.0,-0.90,-4.64,19.58,18.40,59525,2.94,128.85,6.09,198.53,252.75,5.14,21.32,17.44,0.93
600603,广汇物流,4.74,4.87,4.87,19235500.0,-0.13,-2.67,4.94,4.72,9273,1.64,31.74,4.52,55.74,55.74,0.77,5.36,4.38,0.73
600604,市北高新,4.47,4.46,4.48,23888900.0,0.01,0.22,4.64,4.46,10837,1.70,-23.76,4.04,62.91,83.74,1.39,4.91,4.01,0.40
600605,汇通能源,30.49,31.25,31.49,4513400.0,-0.76,-2.43,32.82,30.12,14135,2.19,271.04,8.64,62.90,62.90,4.43,34.38,28.13,0.95
600606,绿地控股,1.47,1.40,1.41,310405100.0,0.07,5.00,1.54,1.40,46813,2.21,-0.80,10.00,206.60,206.60,0.54,1.54,1.26,3.36
600607,上实医药,23.52,23.52,0.00,0.0,0.00,0.00,0.00,0.00,0,0.00,16.21,0.00,86.51,86.51,3.74,-1,-1,0.00
600608,*ST沪科,2.07,2.07,0.00,0.0,0.00,0.00,0.00,0.00,0,0.00,1568.37,0.00,6.59,6.81,16.52,2.17,1.97,0.00
600609,金杯汽车,3.61,3.62,3.59,15382200.0,-0.01,-0.28,3.67,3.59,5599,1.18,22.41,2.21,47.09,47.09,2.83,3.98,3.26,0.93
600610,中毅达,7.78,8.31,8.29,22234600.0,-0.53,-6.38,8.30,7.77,17670,3.14,150.32,6.38,55.14,83.35,59.94,9.14,7.48,0.92
600611,大众交通,4.73,4.84,4.84,148086500.0,-0.11,-2.27,5.04,4.70,71947,9.47,-193.63,7.02,73.94,111.82,1.17,5.32,4.36,0.70
600612,老凤祥,35.95,35.42,35.38,1554700.0,0.53,1.50,36.26,35.38,5586,0.49,11.13,2.48,114.00,188.06,1.37,38.96,31.88,1.29
600613,神奇制药,5.15,5.16,5.15,6413900.0,-0.01,-0.19,5.23,5.13,3319,1.34,76.12,1.94,24.68,27.50,1.18,5.68,4.64,1.07
600614,退市鹏起,0.26,0.26,0.00,0.0,0.00,0.00,0.00,0.00,0,0.00,-0.69,0.00,3.93,4.56,53.83,-1,-1,0.00
600615,鑫源智造,10.31,10.55,10.51,5663600.0,-0.24,-2.27,10.63,10.10,5813,2.51,-167.41,5.02,23.22,23.26,3.22,11.61,9.50,0.69
600616,金枫酒业,4.51,4.48,4.47,10838300.0,0.03,0.67,4.62,4.45,4922,1.62,7335.24,3.79,30.17,30.17,1.56,4.93,4.03,1.11
600617,国新能源,3.34,3.43,3.39,35551900.0,-0.09,-2.62,3.44,3.31,11991,2.00,-23.40,3.79,59.30,64.44,2.01,3.77,3.09,0.80
600618,氯碱化工,10.39,10.54,10.59,6888600.0,-0.15,-1.42,10.62,10.34,7210,0.92,14.36,2.66,77.91,120.15,1.26,11.59,9.49,0.77
600619,海立股份,15.27,16.33,16.29,33054600.0,-1.06,-6.49,16.33,15.18,51646,4.19,127.06,7.04,120.51,163.90,2.66,17.96,14.70,0.90
600620,天宸股份,4.78,4.88,4.87,6343300.0,-0.10,-2.05,4.96,4.76,3089,0.92,537.80,4.10,32.82,32.82,2.30,5.37,4.39,0.99
600621,华鑫股份,13.15,13.10,13.14,11454400.0,0.05,0.38,13.37,13.09,15158,1.08,21.35,2.14,139.51,139.51,1.49,14.41,11.79,1.00
600622,光大嘉宝,2.67,2.43,2.46,88476400.0,0.24,9.88,2.67,2.45,23373,5.90,-2.89,9.05,40.04,40.04,2.00,2.67,2.19,4.55
600623,华谊集团,8.74,8.77,8.80,12780900.0,-0.03,-0.34,8.87,8.67,11201,0.68,32.83,2.28,163.97,185.54,0.82,9.65,7.89,0.59
600624,ST复华,4.20,4.25,4.24,4531200.0,-0.05,-1.18,4.33,4.18,1924,0.67,-14.24,3.53,28.53,28.53,6.71,4.46,4.04,0.94
600625,PT水仙,4.80,4.80,0.00,0.0,0.00,0.00,0.00,0.00,0,0.00,-7.79,0.00,0.84,11.35,-18.10,-1,-1,0.00
600626,申达股份,3.68,3.80,3.79,19670800.0,-0.12,-3.16,3.81,3.64,7292,1.78,109.41,4.47,40.77,48.60,1.52,4.18,3.42,0.75
600627,上电股份,28.73,28.73,0.00,0.0,0.00,0.00,0.00,0.00,0,0.00,30.09,0.00,24.18,148.81,5.32,-1,-1,0.00
600628,新世界,6.42,6.30,6.29,11364200.0,0.12,1.90,6.53,6.27,7316,1.76,57.68,4.13,41.53,41.53,0.98,6.93,5.67,1.92
600629,华建集团,17.65,17.65,18.09,22729200.0,0.00,0.00,18.87,17.53,41471,2.37,1101.58,7.59,169.12,171.26,3.25,19.42,15.89,1.27
600630,龙头股份,7.71,7.62,7.60,5612100.0,0.09,1.18,7.75,7.60,4318,1.32,61.06,1.97,32.76,32.76,4.03,8.38,6.86,0.76
600631,百联股份(已合并),15.68,15.68,0.00,0.0,0.00,0.00,0.00,0.00,0,0.00,19.00,0.00,172.64,172.64,2.57,-1,-1,0.00
600632,华联商厦,9.53,9.53,0.00,0.0,0.00,0.00,0.00,0.00,0,0.00,68.60,0.00,11.86,40.27,2.39,-1,-1,0.00
600633,浙数文化,12.20,12.43,12.44,16857000.0,-0.23,-1.85,12.51,12.19,20757,1.33,26.27,2.57,154.71,154.71,1.49,13.67,11.19,0.75
600634,退市富控,0.28,0.28,0.00,0.0,0.00,0.00,0.00,0.00,0,0.00,-0.09,0.00,1.61,1.61,-0.04,-1,-1,0.00
600635,大众公用,5.25,5.47,5.41,96707700.0,-0.22,-4.02,5.45,5.25,51569,4.00,57.01,3.66,126.99,155.00,1.74,6.02,4.92,0.60
600636,*ST国化,4.51,4.51,0.00,0.0,0.00,0.00,0.00,0.00,0,0.00,-7.51,0.00,19.78,19.78,1.13,4.74,4.28,0.00
600637,东方明珠,9.73,9.91,9.91,69332100.0,-0.18,-1.82,10.17,9.69,68489,2.06,58.59,4.84,327.11,327.11,1.09,10.90,8.92,0.54
600638,新黄浦,5.65,5.82,5.80,19433100.0,-0.17,-2.92,6.05,5.65,11381,2.89,29.65,6.87,38.05,38.05,0.81,6.40,5.24,1.66
600639,浦东金桥,9.94,9.74,9.72,5451200.0,0.20,2.05,9.97,9.72,5389,0.64,10.70,2.57,84.51,111.57,0.74,10.71,8.77,1.42
600640,国脉文化,11.59,11.67,11.77,11746100.0,-0.08,-0.69,12.04,11.54,13800,1.48,391.17,4.28,92.22,92.22,2.32,12.84,10.50,0.66
600641,先导基电,26.90,28.00,28.40,42543200.0,-1.10,-3.93,28.56,26.71,116544,4.57,-207.06,6.61,250.34,254.71,3.07,30.80,25.20,0.76
600642,申能股份,10.32,9.83,9.80,74653000.0,0.49,4.98,10.45,9.73,76457,1.53,13.32,7.32,505.04,505.07,1.33,10.81,8.85,2.29
600643,爱建集团,4.29,4.27,4.32,14568500.0,0.02,0.47,4.43,4.27,6317,0.92,-3.41,3.75,68.23,68.35,0.70,4.70,3.84,0.87
600644,乐山电力,11.68,11.59,11.59,35523700.0,0.09,0.78,11.98,11.40,41696,6.60,296.88,5.00,62.89,67.55,3.27,12.75,10.43,1.97
600645,中源协和,19.90,19.87,20.06,13132600.0,0.03,0.15,20.58,19.80,26419,2.81,84.62,3.93,93.09,93.12,2.50,21.86,17.88,1.53
600646,ST国嘉,5.82,5.82,0.00,0.0,0.00,0.00,0.00,0.00,0,0.00,-1.77,0.00,1.77,10.46,-2.12,-1,-1,0.00
